age,agent,career_stats_career_assists,career_stats_career_goals,citizenship,club,market_value,national_caps,national_goals,position,season_stats_appearances,season_stats_assists,season_stats_goals,season_stats_minutes,league,season_ga,market_value_bin
18,No Agent,2.0,0.0,Nigeria,Valladolid Prom,50000.0,0.0,0.0,Central Midfield,18.0,2.0,0.0,1011.0,laliga,2.0,0
28,No Agent,28.0,51.0,Morocco,Real Valladolid,1600000.0,37.0,4.0,Attacking Midfield,0.0,0.0,0.0,0.0,laliga,0.0,1
21,LEADERBROCK,4.0,17.0,Spain,Real Valladolid,1500000.0,2.0,1.0,Attacking Midfield,19.0,1.0,2.0,785.0,laliga,3.0,0
25,No Agent,1.0,6.0,Hungary,Real Valladolid,1000000.0,8.0,0.0,Central Midfield,32.0,0.0,2.0,2486.0,laliga,2.0,0
22,YOU FIRST,22.0,30.0,Spain,Real Valladolid,7500000.0,11.0,0.0,Left Winger,34.0,6.0,5.0,2436.0,laliga,11.0,2
32,LIAN Sports Group,35.0,39.0,Spain,Real Valladolid,600000.0,0.0,0.0,Right Winger,0.0,0.0,0.0,0.0,laliga,0.0,0
28,No Agent,17.0,36.0,Senegal,Real Valladolid,900000.0,4.0,0.0,Right Winger,16.0,2.0,0.0,614.0,laliga,2.0,0
32,YOU FIRST,48.0,87.0,Venezuela,Real Valladolid,600000.0,52.0,11.0,Left Winger,19.0,1.0,0.0,692.0,laliga,1.0,0
24,Niagara Sports ...,2.0,35.0,Spain,Real Valladolid,2000000.0,1.0,0.0,Centre-Forward,31.0,1.0,6.0,1572.0,laliga,7.0,1
30,No Agent,7.0,16.0,Morocco,Real Valladolid,900000.0,2.0,0.0,Right Winger,28.0,0.0,2.0,1847.0,laliga,2.0,0
28,ADM PRO,18.0,53.0,Brazil,Real Valladolid,1000000.0,0.0,0.0,Centre-Forward,24.0,2.0,3.0,1307.0,laliga,5.0,0
31,No Agent,33.0,71.0,Senegal,Real Valladolid,1200000.0,0.0,0.0,Centre-Forward,29.0,1.0,5.0,1583.0,laliga,6.0,0
22,Wasserman,4.0,4.0,Spain,Valencia,3000000.0,7.0,1.0,Right Winger,30.0,0.0,0.0,828.0,laliga,0.0,1
20,No Agent,7.0,18.0,Spain,Real Sociedad B,500000.0,0.0,0.0,Left Winger,40.0,3.0,9.0,2289.0,laliga,12.0,0
33,No Agent,119.0,55.0,Spain,Atlético Madrid,8000000.0,0.0,0.0,Central Midfield,46.0,2.0,1.0,2773.0,laliga,3.0,2
28,YOU FIRST,28.0,79.0,Spain,Athletic,9000000.0,0.0,0.0,Centre-Forward,0.0,0.0,0.0,0.0,laliga,0.0,2
18,AC Talent,4.0,2.0,Spain,Barcelona,10000000.0,6.0,0.0,Right-Back,21.0,0.0,0.0,710.0,laliga,0.0,2
28,No Agent,42.0,14.0,Spain,Espanyol,1800000.0,0.0,0.0,Right-Back,29.0,4.0,1.0,1324.0,laliga,5.0,1
35,No Agent,14.0,32.0,Spain,Girona,1000000.0,0.0,0.0,Centre-Back,35.0,1.0,2.0,2843.0,laliga,3.0,0
26,Team Raiola,36.0,0.0,Italy,Paris SG,40000000.0,74.0,0.0,Goalkeeper,42.0,0.0,0.0,3742.0,ligue1,0.0,3
21,No Agent,0.0,6.0,Brazil,Paris SG,25000000.0,0.0,0.0,Centre-Back,34.0,0.0,1.0,2541.0,ligue1,1.0,3
26,No Agent,10.0,0.0,Russia,Paris SG,20000000.0,14.0,0.0,Goalkeeper,17.0,0.0,0.0,1508.0,ligue1,0.0,3
29,No Agent,2.0,4.0,France,Paris SG,5000000.0,28.0,0.0,Centre-Back,5.0,0.0,0.0,76.0,ligue1,0.0,1
23,No Agent,5.0,0.0,Ecuador,Paris SG,65000000.0,26.0,2.0,Centre-Back,54.0,2.0,0.0,4283.0,ligue1,2.0,3
31,Bertolucci Sports,13.0,41.0,Brazil,Paris SG,35000000.0,99.0,7.0,Centre-Back,43.0,0.0,3.0,3615.0,ligue1,3.0,3
19,Gestifute,12.0,13.0,France,Paris SG,55000000.0,0.0,0.0,Central Midfield,50.0,2.0,3.0,3028.0,ligue1,5.0,3
19,No Agent,1.0,2.0,Brazil,Paris SG,8000000.0,9.0,1.0,Defensive Midfield,10.0,0.0,1.0,256.0,ligue1,1.0,2
23,AS1,23.0,11.0,Portugal,Paris SG,70000000.0,37.0,1.0,Left-Back,48.0,6.0,6.0,3661.0,ligue1,12.0,3
29,No Agent,15.0,7.0,France,Paris SG,25000000.0,39.0,0.0,Left-Back,27.0,0.0,0.0,1280.0,ligue1,0.0,3
24,No Agent,61.0,59.0,Georgia,Paris SG,90000000.0,41.0,18.0,Left Winger,46.0,11.0,12.0,3261.0,ligue1,23.0,3
29,YOU FIRST,44.0,41.0,Spain,Paris SG,40000000.0,0.0,0.0,Central Midfield,56.0,10.0,6.0,3589.0,ligue1,16.0,3
19,No Agent,12.0,18.0,France,Paris SG,15000000.0,5.0,2.0,Central Midfield,31.0,3.0,6.0,1149.0,ligue1,9.0,2
25,Gestifute,24.0,33.0,Portugal,Paris SG,80000000.0,29.0,0.0,Central Midfield,54.0,3.0,8.0,4071.0,ligue1,11.0,3
22,Gestifute,46.0,44.0,France,Paris SG,70000000.0,14.0,2.0,Left Winger,59.0,19.0,21.0,3678.0,ligue1,40.0,3
20,Gestifute,17.0,10.0,Portugal,Paris SG,80000000.0,16.0,0.0,Defensive Midfield,54.0,9.0,5.0,3885.0,ligue1,14.0,3
28,No Agent,96.0,101.0,France,Paris SG,90000000.0,56.0,7.0,Right Winger,49.0,15.0,33.0,3290.0,ligue1,48.0,3
24,No Agent,27.0,27.0,South,Paris SG,25000000.0,36.0,9.0,Right Winger,47.0,6.0,7.0,2426.0,ligue1,13.0,3
24,Gestifute,29.0,100.0,Portugal,Paris SG,40000000.0,16.0,9.0,Centre-Forward,43.0,6.0,18.0,1751.0,ligue1,24.0,3
17,No Agent,22.0,16.0,France,Paris SG U23,3000000.0,0.0,0.0,Right Winger,23.0,8.0,7.0,1354.0,ligue1,15.0,1
20,No Agent,24.0,26.0,France,Paris SG,90000000.0,0.0,0.0,Right Winger,56.0,16.0,15.0,3178.0,ligue1,31.0,3
28,No Agent,18.0,22.0,Germany,Monaco,20000000.0,28.0,0.0,Centre-Back,40.0,1.0,5.0,3474.0,ligue1,6.0,3
20,Classico,0.0,2.0,France,Monaco,15000000.0,4.0,0.0,Centre-Back,28.0,0.0,0.0,1797.0,ligue1,0.0,2
22,No Agent,1.0,0.0,France,Monaco,100000.0,3.0,0.0,Goalkeeper,1.0,0.0,0.0,90.0,ligue1,0.0,0
20,No Agent,5.0,3.0,France,Monaco,7000000.0,0.0,0.0,Left-Back,16.0,1.0,0.0,526.0,ligue1,1.0,2
27,Bertolucci Sports,47.0,5.0,Brazil,Monaco,15000000.0,0.0,0.0,Left-Back,38.0,6.0,0.0,2619.0,ligue1,6.0,2
26,CAA Stellar,3.0,6.0,Ghana,Monaco,12000000.0,13.0,2.0,Centre-Back,24.0,0.0,3.0,1705.0,ligue1,3.0,2
29,No Agent,56.0,52.0,Russia,Monaco,20000000.0,47.0,6.0,Attacking Midfield,29.0,1.0,3.0,1802.0,ligue1,4.0,3
29,Proeleven S.A.,12.0,21.0,Libya,Monaco,8000000.0,40.0,2.0,Defensive Midfield,36.0,1.0,3.0,2227.0,ligue1,4.0,2
24,Bertolucci Sports,18.0,13.0,Brazil,Monaco,20000000.0,7.0,0.0,Right-Back,41.0,5.0,2.0,3120.0,ligue1,7.0,3
25,No Agent,35.0,12.0,Netherlands,Monaco,9000000.0,4.0,0.0,Right-Back,25.0,1.0,2.0,901.0,ligue1,3.0,2
21,No Agent,1.0,2.0,France,Monaco,12000000.0,6.0,0.0,Defensive Midfield,31.0,1.0,1.0,1400.0,ligue1,2.0,2
20,No Agent,0.0,7.0,France,Monaco,600000.0,0.0,0.0,Central Midfield,0.0,0.0,0.0,0.0,ligue1,0.0,0
23,No Agent,20.0,19.0,France,Monaco,45000000.0,4.0,1.0,Right Winger,43.0,12.0,7.0,3301.0,ligue1,19.0,3
23,No Agent,33.0,114.0,States,Monaco,18000000.0,17.0,5.0,Centre-Forward,16.0,1.0,4.0,706.0,ligue1,5.0,3
30,No Agent,69.0,116.0,Japan,Monaco,15000000.0,67.0,24.0,Left Winger,43.0,5.0,9.0,3063.0,ligue1,14.0,2
22,ROOF,37.0,81.0,Denmark,Monaco,30000000.0,4.0,1.0,Centre-Forward,44.0,8.0,27.0,3337.0,ligue1,35.0,3
23,No Agent,9.0,0.0,France,LOSC Lille,30000000.0,0.0,0.0,Goalkeeper,48.0,0.0,0.0,4350.0,ligue1,0.0,3
18,No Agent,3.0,39.0,Nigeria,Monaco,15000000.0,0.0,0.0,Centre-Forward,31.0,2.0,6.0,916.0,ligue1,8.0,2
24,Classico,3.0,24.0,France,LOSC Lille,28000000.0,0.0,0.0,Centre-Back,48.0,1.0,4.0,4282.0,ligue1,5.0,3
28,No Agent,63.0,97.0,Switzerland,Monaco,12000000.0,77.0,18.0,Centre-Forward,42.0,9.0,7.0,2765.0,ligue1,16.0,2
33,Wasserman,16.0,25.0,Algeria,LOSC Lille,1200000.0,102.0,6.0,Centre-Back,31.0,0.0,0.0,2173.0,ligue1,0.0,0
31,AC Talent,4.0,7.0,France,LOSC Lille,1500000.0,31.0,4.0,Centre-Back,0.0,0.0,0.0,0.0,ligue1,0.0,0
37,No Agent,8.0,0.0,Italy,LOSC Lille,150000.0,0.0,0.0,Goalkeeper,4.0,0.0,0.0,360.0,ligue1,0.0,0
35,No Agent,53.0,26.0,Brazil,LOSC Lille,1200000.0,0.0,0.0,Left-Back,24.0,2.0,1.0,1295.0,ligue1,3.0,0
25,Team Raiola,22.0,14.0,Netherlands,LOSC Lille,7000000.0,21.0,0.0,Left-Back,37.0,3.0,4.0,1855.0,ligue1,7.0,2
33,Unique Sports Group,60.0,40.0,Belgium,LOSC Lille,2000000.0,71.0,8.0,Right-Back,46.0,1.0,2.0,3171.0,ligue1,3.0,1
30,No Agent,25.0,32.0,Algeria,LOSC Lille,6000000.0,53.0,5.0,Defensive Midfield,10.0,0.0,1.0,324.0,ligue1,1.0,2
20,No Agent,1.0,4.0,Congo,LOSC Lille,15000000.0,2.0,0.0,Defensive Midfield,37.0,1.0,2.0,2100.0,ligue1,3.0,2
34,No Agent,38.0,32.0,France,LOSC Lille,5000000.0,7.0,0.0,Defensive Midfield,45.0,4.0,0.0,4073.0,ligue1,4.0,1
17,No Agent,3.0,0.0,France,LOSC Lille,28000000.0,4.0,0.0,Central Midfield,36.0,2.0,0.0,1863.0,ligue1,2.0,3
18,No Agent,9.0,14.0,France,LOSC Lille,5000000.0,0.0,0.0,Central Midfield,14.0,0.0,0.0,327.0,ligue1,0.0,1
22,CAA Stellar,26.0,32.0,Iceland,LOSC Lille,18000000.0,22.0,3.0,Attacking Midfield,38.0,4.0,8.0,2610.0,ligue1,12.0,3
24,ROOF,40.0,45.0,England,LOSC Lille,20000000.0,4.0,0.0,Attacking Midfield,20.0,1.0,2.0,1069.0,ligue1,3.0,3
31,Wasserman,29.0,32.0,Portugal,LOSC Lille,6000000.0,29.0,0.0,Central Midfield,24.0,0.0,1.0,1323.0,ligue1,1.0,2
26,No Agent,38.0,42.0,Kosovo,LOSC Lille,25000000.0,34.0,4.0,Right Winger,21.0,2.0,8.0,1591.0,ligue1,10.0,3
35,No Agent,74.0,92.0,France,LOSC Lille,2500000.0,4.0,0.0,Attacking Midfield,37.0,4.0,2.0,1969.0,ligue1,6.0,1
24,No Agent,33.0,27.0,Morocco,LOSC Lille,12000000.0,2.0,0.0,Left Winger,46.0,6.0,5.0,1919.0,ligue1,11.0,2
25,Axia Sports ...,45.0,146.0,Canada,LOSC Lille,45000000.0,64.0,34.0,Centre-Forward,49.0,12.0,25.0,3938.0,ligue1,37.0,3
27,GFM,7.0,0.0,Netherlands,Marseille,2000000.0,2.0,0.0,Goalkeeper,4.0,0.0,0.0,360.0,ligue1,0.0,1
29,No Agent,34.0,140.0,England,LOSC Lille,7000000.0,5.0,3.0,Centre-Forward,48.0,2.0,11.0,2225.0,ligue1,13.0,2
20,No Agent,6.0,18.0,Spain,LOSC Lille,15000000.0,0.0,0.0,Centre-Forward,38.0,4.0,6.0,1805.0,ligue1,10.0,2
21,No Agent,3.0,1.0,Belgium,Marseille B,50000.0,2.0,0.0,Goalkeeper,8.0,0.0,0.0,720.0,ligue1,0.0,0
33,CAA Stellar,34.0,0.0,Argentina,Marseille,8000000.0,6.0,0.0,Goalkeeper,34.0,0.0,0.0,3060.0,ligue1,0.0,2
28,AIS Football,5.0,3.0,Italy,Marseille,5000000.0,1.0,0.0,Centre-Back,6.0,0.0,0.0,186.0,ligue1,0.0,1
29,SEG,30.0,23.0,Panama,Marseille,10000000.0,85.0,9.0,Right-Back,32.0,3.0,1.0,2616.0,ligue1,4.0,2
29,ONEANDTEN,45.0,17.0,Switzerland,Marseille,5000000.0,0.0,0.0,Left-Back,22.0,3.0,2.0,995.0,ligue1,5.0,1
27,Universal Twenty Two,33.0,15.0,Spain,Marseille,4000000.0,2.0,0.0,Right-Back,19.0,2.0,1.0,675.0,ligue1,3.0,1
21,No Agent,1.0,4.0,Morocco,Marseille,5000000.0,0.0,0.0,Central Midfield,17.0,0.0,1.0,466.0,ligue1,1.0,1
30,No Agent,38.0,57.0,France,Marseille,25000000.0,53.0,6.0,Central Midfield,31.0,6.0,10.0,2636.0,ligue1,16.0,3
29,No Agent,35.0,32.0,Denmark,Marseille,20000000.0,88.0,11.0,Defensive Midfield,32.0,4.0,3.0,2846.0,ligue1,7.0,3
17,No Agent,3.0,10.0,France,Marseille,200000.0,3.0,0.0,Attacking Midfield,15.0,1.0,2.0,960.0,ligue1,3.0,0
23,No Agent,34.0,111.0,England,Marseille,40000000.0,1.0,0.0,Right Winger,36.0,6.0,22.0,2971.0,ligue1,28.0,3
25,No Agent,38.0,86.0,Algeria,Marseille,30000000.0,12.0,5.0,Centre-Forward,34.0,5.0,13.0,2179.0,ligue1,18.0,3
22,Unique Sports Group,19.0,39.0,England,Marseille,12000000.0,7.0,2.0,Left Winger,30.0,4.0,3.0,846.0,ligue1,7.0,2
35,No Agent,11.0,0.0,Sweden,R. Strasbourg,300000.0,9.0,0.0,Goalkeeper,7.0,0.0,0.0,630.0,ligue1,0.0,0
23,No Agent,6.0,0.0,Morocco,R. Strasbourg,400000.0,8.0,0.0,Goalkeeper,3.0,0.0,0.0,270.0,ligue1,0.0,0
22,Epic Sylla,1.0,5.0,d'Ivoire,R. Strasbourg,10000000.0,0.0,0.0,Centre-Back,24.0,0.0,1.0,1170.0,ligue1,1.0,2
28,No Agent,36.0,106.0,France,Marseille,8000000.0,2.0,1.0,Centre-Forward,24.0,4.0,4.0,1178.0,ligue1,8.0,2
22,No Agent,1.0,7.0,Ireland,R. Strasbourg,8000000.0,10.0,0.0,Centre-Back,12.0,0.0,0.0,672.0,ligue1,0.0,2
19,No Agent,1.0,7.0,France,R. Strasbourg,700000.0,6.0,0.0,Centre-Back,15.0,1.0,1.0,1324.0,ligue1,2.0,0
22,No Agent,6.0,1.0,d'Ivoire,R. Strasbourg,18000000.0,5.0,1.0,Right-Back,34.0,2.0,1.0,2896.0,ligue1,3.0,3
33,No Agent,18.0,6.0,France,R. Strasbourg,600000.0,0.0,0.0,Left-Back,2.0,0.0,0.0,8.0,ligue1,0.0,0
25,Unique Sports Group,12.0,0.0,Serbia,R. Strasbourg,20000000.0,7.0,0.0,Goalkeeper,31.0,0.0,0.0,2790.0,ligue1,0.0,3
30,ProStar,27.0,10.0,Ukraine,R. Strasbourg,900000.0,29.0,0.0,Left-Back,13.0,1.0,0.0,336.0,ligue1,1.0,0
20,No Agent,7.0,1.0,Argentina,R. Strasbourg,12000000.0,1.0,0.0,Central Midfield,24.0,3.0,0.0,1665.0,ligue1,3.0,2
21,Carmenta,10.0,14.0,Senegal,R. Strasbourg,20000000.0,4.0,0.0,Central Midfield,33.0,5.0,4.0,2438.0,ligue1,9.0,3
19,CANTERA LATINA / ...,6.0,10.0,Colombia,R. Strasbourg,2000000.0,4.0,0.0,Left Winger,10.0,1.0,2.0,689.0,ligue1,3.0,1
18,Two Touch Agency,11.0,21.0,England,R. Strasbourg,4000000.0,9.0,0.0,Right Winger,20.0,1.0,5.0,1051.0,ligue1,6.0,1
22,Team Emegha,13.0,50.0,Netherlands,R. Strasbourg,25000000.0,9.0,3.0,Centre-Forward,29.0,3.0,14.0,2408.0,ligue1,17.0,3
21,No Agent,11.0,9.0,France,R. Strasbourg,10000000.0,3.0,0.0,Attacking Midfield,32.0,4.0,5.0,2027.0,ligue1,9.0,2
22,BS Group ...,10.0,27.0,France,R. Strasbourg,5000000.0,4.0,1.0,Centre-Forward,28.0,1.0,3.0,970.0,ligue1,4.0,1
24,No Agent,1.0,0.0,Algeria,OGC Nice,50000.0,0.0,0.0,Goalkeeper,0.0,0.0,0.0,0.0,ligue1,0.0,0
32,SVF FOOT,6.0,0.0,France,OGC Nice,900000.0,0.0,0.0,Goalkeeper,5.0,0.0,0.0,450.0,ligue1,0.0,0
22,Sport Cover,28.0,18.0,France,R. Strasbourg,25000000.0,6.0,0.0,Right Winger,31.0,9.0,6.0,2518.0,ligue1,15.0,3
25,No Agent,5.0,0.0,Poland,OGC Nice,20000000.0,5.0,0.0,Goalkeeper,40.0,0.0,0.0,3600.0,ligue1,0.0,3
26,FutureBall,8.0,16.0,Burundi,OGC Nice,12000000.0,25.0,1.0,Centre-Back,29.0,0.0,3.0,2328.0,ligue1,3.0,2
25,Axia Sports ...,0.0,2.0,Canada,OGC Nice,10000000.0,19.0,0.0,Centre-Back,35.0,0.0,0.0,2915.0,ligue1,0.0,2
41,No Agent,27.0,29.0,Brazil,OGC Nice,500000.0,13.0,2.0,Centre-Back,28.0,0.0,0.0,2212.0,ligue1,0.0,0
17,No Agent,0.0,1.0,France,OGC Nice,200000.0,4.0,1.0,Centre-Back,19.0,0.0,1.0,1459.0,ligue1,1.0,0
26,No Agent,0.0,10.0,Egypt,OGC Nice,4000000.0,0.0,0.0,Centre-Back,18.0,0.0,0.0,1395.0,ligue1,0.0,1
32,UTOPIA,74.0,45.0,France,OGC Nice,5000000.0,14.0,2.0,Right-Back,38.0,11.0,3.0,2863.0,ligue1,14.0,1
31,Scuderia,23.0,44.0,Tunisia,OGC Nice,3000000.0,36.0,4.0,Left-Back,33.0,2.0,5.0,1789.0,ligue1,7.0,1
19,Darren Dein,0.0,1.0,France,OGC Nice,150000.0,0.0,0.0,Left-Back,8.0,0.0,0.0,469.0,ligue1,0.0,0
24,CAA Stellar,10.0,6.0,France,OGC Nice,15000000.0,1.0,0.0,Left-Back,32.0,1.0,2.0,2462.0,ligue1,3.0,2
21,Wasserman,1.0,2.0,Senegal,OGC Nice,2500000.0,2.0,0.0,Right-Back,23.0,0.0,0.0,1225.0,ligue1,0.0,1
28,LIAN Sports Group,33.0,52.0,d'Ivoire,OGC Nice,10000000.0,21.0,2.0,Left Winger,24.0,1.0,3.0,1196.0,ligue1,4.0,2
25,No Agent,21.0,30.0,Morocco,OGC Nice,10000000.0,0.0,0.0,Left Winger,38.0,8.0,6.0,1663.0,ligue1,14.0,2
28,No Agent,22.0,20.0,Republic,OGC Nice,8000000.0,2.0,0.0,Defensive Midfield,35.0,1.0,4.0,2296.0,ligue1,5.0,2
28,No Agent,38.0,21.0,France,OGC Nice,7000000.0,7.0,0.0,Central Midfield,25.0,2.0,2.0,1407.0,ligue1,4.0,2
30,No Agent,42.0,50.0,France,OGC Nice,5000000.0,10.0,2.0,Central Midfield,6.0,0.0,3.0,234.0,ligue1,3.0,1
25,No Agent,16.0,14.0,Algeria,OGC Nice,15000000.0,19.0,0.0,Central Midfield,36.0,4.0,2.0,2884.0,ligue1,6.0,2
20,Classico,11.0,16.0,Algeria,OGC Nice,7000000.0,5.0,0.0,Right Winger,37.0,3.0,5.0,1813.0,ligue1,8.0,2
20,Wasserman,38.0,162.0,Germany,OGC Nice,10000000.0,15.0,13.0,Centre-Forward,22.0,3.0,2.0,816.0,ligue1,5.0,2
26,No Agent,12.0,83.0,Nigeria,OGC Nice,15000000.0,0.0,0.0,Centre-Forward,5.0,0.0,1.0,53.0,ligue1,1.0,2
21,Sparka Management,12.0,13.0,France,OGC Nice,15000000.0,7.0,0.0,Right Winger,35.0,4.0,5.0,1968.0,ligue1,9.0,2
31,Sport Cover,33.0,0.0,France,Stade Rennais,12000000.0,3.0,0.0,Goalkeeper,35.0,0.0,0.0,3150.0,ligue1,0.0,2
25,HD,5.0,8.0,France,Stade Rennais,10000000.0,5.0,0.0,Centre-Back,26.0,1.0,1.0,2016.0,ligue1,2.0,2
22,FutureBall,10.0,0.0,Türkiye,Stade Rennais,1500000.0,2.0,0.0,Goalkeeper,3.0,0.0,0.0,270.0,ligue1,0.0,0
31,No Agent,48.0,137.0,France,OGC Nice,6000000.0,5.0,0.0,Centre-Forward,36.0,5.0,11.0,2330.0,ligue1,16.0,2
40,No Agent,25.0,0.0,France,Stade Rennais,500000.0,35.0,0.0,Goalkeeper,18.0,0.0,0.0,1486.0,ligue1,0.0,0
32,Kemari,20.0,0.0,France,Stade Rennais,800000.0,0.0,0.0,Goalkeeper,2.0,0.0,0.0,135.0,ligue1,0.0,0
19,No Agent,0.0,0.0,Nigeria,OGC Nice,400000.0,0.0,0.0,Centre-Forward,5.0,0.0,0.0,48.0,ligue1,0.0,0
20,Niagara Sports ...,1.0,5.0,Senegal,Stade Rennais,6000000.0,1.0,1.0,Centre-Back,12.0,0.0,0.0,779.0,ligue1,0.0,2
25,No Agent,3.0,0.0,Ghana,Stade Rennais,9000000.0,15.0,0.0,Centre-Back,11.0,0.0,0.0,807.0,ligue1,0.0,2
19,One Team Football,3.0,7.0,France,Stade Rennais,10000000.0,2.0,0.0,Centre-Back,29.0,2.0,2.0,2479.0,ligue1,4.0,2
19,No Agent,0.0,3.0,Cameroon,Stade Rennais,800000.0,2.0,0.0,Left-Back,17.0,0.0,2.0,681.0,ligue1,2.0,0
23,CAA Stellar,23.0,10.0,France,Stade Rennais,15000000.0,0.0,0.0,Left-Back,35.0,2.0,3.0,2927.0,ligue1,5.0,2
23,Sport Cover,3.0,6.0,Cameroon,Stade Rennais,6000000.0,21.0,2.0,Centre-Back,21.0,0.0,0.0,1531.0,ligue1,0.0,2
25,No Agent,16.0,12.0,France,Stade Rennais,9000000.0,0.0,0.0,Right-Back,34.0,5.0,4.0,2535.0,ligue1,9.0,2
27,No Agent,11.0,3.0,Netherlands,Stade Rennais,8000000.0,0.0,0.0,Defensive Midfield,31.0,4.0,1.0,2258.0,ligue1,5.0,2
30,Sport Cover,36.0,52.0,d'Ivoire,Stade Rennais,10000000.0,22.0,7.0,Central Midfield,32.0,1.0,1.0,1993.0,ligue1,2.0,2
20,Unique Sports Group,3.0,12.0,Wales,Stade Rennais,8000000.0,20.0,0.0,Central Midfield,25.0,1.0,1.0,1351.0,ligue1,2.0,2
21,No Agent,7.0,16.0,France,Stade Rennais,8000000.0,3.0,2.0,Central Midfield,22.0,0.0,1.0,1695.0,ligue1,1.0,2
23,Axia Sports ...,10.0,10.0,Canada,Stade Rennais,9000000.0,30.0,3.0,Central Midfield,22.0,1.0,2.0,852.0,ligue1,3.0,2
20,No Agent,2.0,20.0,Belgium,Stade Rennais,1500000.0,10.0,3.0,Attacking Midfield,3.0,0.0,0.0,119.0,ligue1,0.0,0
27,Sport Cover,39.0,65.0,France,Stade Rennais,18000000.0,14.0,1.0,Right Winger,31.0,9.0,6.0,2466.0,ligue1,15.0,3
28,No Agent,24.0,37.0,Jordan,Stade Rennais,6000000.0,70.0,21.0,Right Winger,27.0,1.0,3.0,1776.0,ligue1,4.0,2
23,No Agent,6.0,9.0,France,Stade Rennais,3500000.0,3.0,1.0,Central Midfield,6.0,0.0,0.0,161.0,ligue1,0.0,1
22,No Agent,20.0,40.0,Belgium,Stade Rennais,5000000.0,13.0,4.0,Left Winger,41.0,3.0,8.0,1868.0,ligue1,11.0,1
27,LEFT Sports,9.0,0.0,Brazil,Olympique Lyon,10000000.0,0.0,0.0,Goalkeeper,45.0,0.0,0.0,4080.0,ligue1,0.0,2
23,No Agent,25.0,101.0,France,Stade Rennais,22000000.0,4.0,2.0,Centre-Forward,34.0,4.0,18.0,2681.0,ligue1,22.0,3
28,No Agent,10.0,0.0,France,Olympique Lyon,1200000.0,0.0,0.0,Goalkeeper,4.0,0.0,0.0,360.0,ligue1,0.0,0
21,No Agent,3.0,48.0,Mali,Stade Rennais,100000.0,3.0,1.0,Centre-Forward,13.0,1.0,3.0,807.0,ligue1,4.0,0
30,No Agent,55.0,151.0,Japan,Stade Rennais,9000000.0,23.0,5.0,Centre-Forward,38.0,4.0,12.0,2146.0,ligue1,16.0,2
22,Wasserman,21.0,31.0,Colombia,Stade Rennais,4000000.0,4.0,2.0,Right Winger,19.0,0.0,3.0,393.0,ligue1,3.0,1
17,No Agent,1.0,20.0,France,Stade Rennais,5000000.0,3.0,0.0,Centre-Forward,30.0,0.0,14.0,1874.0,ligue1,14.0,1
22,No Agent,0.0,0.0,Mali,Olymp. Lyon B,50000.0,0.0,0.0,Goalkeeper,5.0,0.0,0.0,450.0,ligue1,0.0,0
25,ADM Esporte,21.0,7.0,Brazil,Olympique Lyon,7000000.0,4.0,0.0,Left-Back,27.0,1.0,2.0,1627.0,ligue1,3.0,2
32,No Agent,35.0,9.0,Angola,Olympique Lyon,3500000.0,12.0,0.0,Centre-Back,40.0,4.0,0.0,3278.0,ligue1,4.0,1
29,CAA Stellar,9.0,11.0,Senegal,Olympique Lyon,15000000.0,12.0,0.0,Centre-Back,42.0,0.0,0.0,3657.0,ligue1,0.0,2
25,No Agent,2.0,2.0,Comoros,Olympique Lyon,3000000.0,6.0,0.0,Centre-Back,4.0,0.0,0.0,277.0,ligue1,0.0,1
28,ROOF,11.0,15.0,Croatia,Olympique Lyon,7000000.0,33.0,1.0,Centre-Back,28.0,1.0,1.0,2198.0,ligue1,2.0,2
27,Tier One,32.0,12.0,England,Olympique Lyon,12000000.0,5.0,0.0,Right-Back,44.0,7.0,1.0,3000.0,ligue1,8.0,2
23,No Agent,6.0,12.0,States,Olympique Lyon,6000000.0,8.0,0.0,Defensive Midfield,35.0,0.0,1.0,1840.0,ligue1,1.0,2
20,No Agent,6.0,1.0,France,Olympique Lyon,7000000.0,6.0,0.0,Right-Back,19.0,0.0,0.0,1195.0,ligue1,0.0,2
27,No Agent,6.0,4.0,d'Ivoire,Olympique Lyon,800000.0,0.0,0.0,Defensive Midfield,5.0,0.0,0.0,125.0,ligue1,0.0,0
32,CAA Stellar,40.0,30.0,Argentina,Olympique Lyon,6000000.0,70.0,1.0,Left-Back,33.0,3.0,5.0,2652.0,ligue1,8.0,2
30,No Agent,45.0,63.0,France,Olympique Lyon,12000000.0,28.0,2.0,Central Midfield,46.0,9.0,10.0,3347.0,ligue1,19.0,2
24,VV Consulting,28.0,99.0,Georgia,Olympique Lyon,22000000.0,37.0,20.0,Centre-Forward,47.0,11.0,17.0,2189.0,ligue1,28.0,3
32,VV Consulting,64.0,68.0,France,Olympique Lyon,4000000.0,6.0,0.0,Central Midfield,38.0,1.0,2.0,2122.0,ligue1,3.0,1
34,No Agent,90.0,272.0,France,Olympique Lyon,6000000.0,3.0,2.0,Centre-Forward,42.0,3.0,19.0,2706.0,ligue1,22.0,2
19,No Agent,0.0,0.0,Leone,Lens,6000000.0,2.0,0.0,Centre-Back,24.0,0.0,0.0,1729.0,ligue1,0.0,2
17,No Agent,2.0,7.0,France,Olymp. Lyon B,100000.0,8.0,3.0,Centre-Forward,15.0,2.0,3.0,1040.0,ligue1,5.0,0
